	protein_match	strain_name	accession	taxon	DNA_type	DNA_topolgy	DNA_length	protein_id	location	product	pident	evalue	qcov
1846	Tap	NBC_00723	CP108987	['Streptomyces sp. NBC_00723']	chromosome	linear	9871954	PRJNA747871:OG713_41690	[9314016:9316152](+)	['helix-turn-helix transcriptional regulator']	51.613	0.0	99
1847	Tap	NBC_01116	CP108644	['Streptomyces sp. NBC_01116']	chromosome	linear	8621271	PRJNA747871:OG245_00045	[17598:19710](+)	['helix-turn-helix transcriptional regulator']	51.286	0.0	99
1848	Tap	NBC_00029	CP108292	['Streptomyces sp. NBC_00029']	chromosome	linear	8802311	PRJNA747871:OG753_03645	[743662:745759](-)	['helix-turn-helix domain-containing protein']	50.27	0.0	99
1849	Tap	NBC_00704	CP109001	['Streptomyces sp. NBC 00704']	plasmid	linear	97428	PRJNA747871:OG802_35480	[81093:83262](-)	['helix-turn-helix domain-containing protein']	51.058	0.0	99
1850	Tap	NBC_00101	CP108217	['Streptomyces sp. NBC 00101']	chromosome	linear	7155979	PRJNA747871:OG786_30495	[7053151:7055275](+)	['helix-turn-helix domain-containing protein']	50.202	0.0	99
1851	Tap	NBC_01523	CP109400	['Streptomyces anulatus']	chromosome	linear	8858288	PRJNA747871:OG610_00165	[34101:36315](-)	['helix-turn-helix domain-containing protein']	48.187	0.0	99
1852	Tap	NBC_01106	CP108651	['Streptomyces anulatus']	chromosome	linear	8912513	PRJNA747871:OG391_00170	[35072:37286](-)	['helix-turn-helix domain-containing protein']	48.187	0.0	99
1853	Tap	NBC_00990	CP108726	['Streptomyces anulatus']	chromosome	linear	9076472	PRJNA747871:OG536_00730	[147448:149662](-)	['helix-turn-helix domain-containing protein']	48.187	0.0	99
1854	Tap	NBC_00248	CP108090	['Streptomyces virginiae']	chromosome	linear	9293002	PRJNA747871:OG517_42960	[9241222:9243325](-)	['helix-turn-helix domain-containing protein']	50.0	0.0	99
1855	Tap	NBC_00248	CP108090	['Streptomyces virginiae']	chromosome	linear	9293002	PRJNA747871:OG517_00210	[49677:51780](+)	['helix-turn-helix domain-containing protein']	50.0	0.0	99
1856	Tap	NBC_00179	CP108142	['Streptomyces virginiae']	chromosome	linear	9252910	PRJNA747871:OG572_42565	[9198552:9200655](-)	['helix-turn-helix domain-containing protein']	50.0	0.0	99
1857	Tap	NBC_00179	CP108142	['Streptomyces virginiae']	chromosome	linear	9252910	PRJNA747871:OG572_00205	[52255:54358](+)	['helix-turn-helix domain-containing protein']	50.0	0.0	99
1858	Tap	NBC_01664	CP109239	['Streptomyces albidoflavus']	plasmid	linear	170064	PRJNA747871:OH810_30655	[9013:11128](-)	['helix-turn-helix domain-containing protein']	50.84	0.0	96
1859	Tap	NBC_01419	CP109515	['Streptomyces anulatus']	chromosome	linear	9038323	PRJNA747871:OG473_38040	[8764221:8766435](+)	['helix-turn-helix domain-containing protein']	48.187	0.0	99
1860	Tap	NBC_00105	CP108213	['Streptomyces sp. NBC_00105']	chromosome	linear	9538619	PRJNA747871:OG454_43260	[9399081:9401187](+)	['helix-turn-helix domain-containing protein']	51.556	0.0	99
1861	Tap	NBC_00105	CP108213	['Streptomyces sp. NBC_00105']	chromosome	linear	9538619	PRJNA747871:OG454_00680	[137430:139536](-)	['helix-turn-helix domain-containing protein']	51.556	0.0	99
1862	Tap	NBC_01496	CP109429	['Streptomyces brevispora']	chromosome	linear	8676876	PRJNA747871:OG244_38865	[8653613:8655728](-)	['helix-turn-helix domain-containing protein']	50.474	0.0	99
1863	Tap	NBC_01496	CP109429	['Streptomyces brevispora']	chromosome	linear	8676876	PRJNA747871:OG244_00080	[21148:23263](+)	['helix-turn-helix domain-containing protein']	50.474	0.0	99
1864	Tap	NBC_01017	CP108683	['Streptomyces sp. NBC_01017']	chromosome	linear	11375640	PRJNA747871:OG331_50125	[10990088:10992209](+)	['helix-turn-helix domain-containing protein']	51.556	0.0	99
1865	Tap	NBC_01017	CP108683	['Streptomyces sp. NBC_01017']	chromosome	linear	11375640	PRJNA747871:OG331_01850	[383429:385550](-)	['helix-turn-helix domain-containing protein']	51.556	0.0	99
1866	Tap	NBC_01069	CP108670	['Streptomyces anulatus']	chromosome	linear	8984110	PRJNA747871:OG575_38525	[8826109:8828338](+)	['helix-turn-helix domain-containing protein']	49.022	0.0	99
1867	Tap	NBC_01612	CP109304	['Streptomyces sp. NBC 01612']	chromosome	linear	10169438	PRJNA747871:OHB52_44330	[10030182:10032285](-)	['helix-turn-helix domain-containing protein']	51.015	0.0	99
1868	Tap	NBC_01612	CP109304	['Streptomyces sp. NBC 01612']	chromosome	linear	10169438	PRJNA747871:OHB52_00540	[137155:139258](+)	['helix-turn-helix domain-containing protein']	51.015	0.0	99
1869	Tap	NBC_00337	CP108005	['Streptomyces caniferus']	chromosome	linear	8770135	PRJNA747871:OG879_00595	[128839:130954](+)	['helix-turn-helix domain-containing protein']	59.483	0.0	78
1870	Tap	NBC_00314	CP108029	['Streptomyces caniferus']	chromosome	linear	8944372	PRJNA747871:OHT20_38585	[8813415:8815530](-)	['helix-turn-helix domain-containing protein']	59.483	0.0	78
1871	Tap	NBC_00270	CP108073	['Streptomyces caniferus']	chromosome	linear	8848699	PRJNA747871:OG436_00650	[141727:143875](+)	['helix-turn-helix domain-containing protein']	59.483	0.0	78
1872	Tap	NBC_01661	CP109244	['Streptomyces albidoflavus']	plasmid	linear	172072	PRJNA747871:OH723_32030	[164242:166357](+)	['helix-turn-helix domain-containing protein']	50.98	0.0	96
1873	Tap	NBC_01365	CP109584	['Streptomyces uncialis']	plasmid	linear	90296	PRJNA747871:OG711_38750	[80660:82805](+)	['helix-turn-helix domain-containing protein']	50.606	0.0	99
1874	Tap	NBC_01256	CP108473	['Streptomyces caniferus']	chromosome	linear	8867118	PRJNA747871:OG727_38255	[8736737:8738885](-)	['helix-turn-helix domain-containing protein']	59.483	0.0	78
1875	Tap	NBC_00712	CP108993	['Streptomyces luteogriseus']	chromosome	linear	9165964	PRJNA747871:OID52_41485	[9160472:9162584](-)	['helix-turn-helix domain-containing protein']	51.486	0.0	99
1876	Tap	NBC_00712	CP108993	['Streptomyces luteogriseus']	chromosome	linear	9165964	PRJNA747871:OID52_00015	[3381:5493](+)	['helix-turn-helix domain-containing protein']	51.486	0.0	99
1877	Tap	NBC_00711	CP108994	['Streptomyces luteogriseus']	chromosome	linear	9165939	PRJNA747871:OG480_41490	[9160445:9162557](-)	['helix-turn-helix domain-containing protein']	51.486	0.0	99
1878	Tap	NBC_00711	CP108994	['Streptomyces luteogriseus']	chromosome	linear	9165939	PRJNA747871:OG480_00015	[3380:5492](+)	['helix-turn-helix domain-containing protein']	51.486	0.0	99
1879	Tap	NBC_00651	CP109035	['Streptomyces longwoodensis']	plasmid	linear	347233	PRJNA747871:OG529_36185	[107241:109401](-)	['helix-turn-helix domain-containing protein']	50.8	0.0	99
1880	Tap	NBC_00587	CP107766	['Streptomyces griseorubiginosus']	chromosome	linear	9642004	PRJNA747871:OHN19_43390	[9637283:9639383](-)	['helix-turn-helix domain-containing protein']	51.348	0.0	99
1881	Tap	NBC_00587	CP107766	['Streptomyces griseorubiginosus']	chromosome	linear	9642004	PRJNA747871:OHN19_00015	[2607:4707](+)	['helix-turn-helix domain-containing protein']	51.348	0.0	99
1882	Tap	NBC_00586	CP107768	['Streptomyces griseorubiginosus']	chromosome	linear	9643430	PRJNA747871:OG942_43405	[9637960:9640060](-)	['helix-turn-helix domain-containing protein']	51.348	0.0	99
1883	Tap	NBC_00586	CP107768	['Streptomyces griseorubiginosus']	chromosome	linear	9643430	PRJNA747871:OG942_00015	[3384:5484](+)	['helix-turn-helix domain-containing protein']	51.348	0.0	99
1884	Tap	NBC_00488	CP107872	['Streptomyces virginiae']	plasmid	linear	237316	PRJNA747871:OG624_42170	[227386:229513](-)	['helix-turn-helix domain-containing protein']	49.468	0.0	99
1885	Tap	NBC_01259	CP108468	['Streptomyces sp. NBC_01259']	plasmid	linear	256555	PRJNA747871:OG693_38305	[18411:20541](-)	['helix-turn-helix domain-containing protein']	50.338	0.0	99
1886	Tap	NBC_01255	CP108474	['Streptomyces sp. NBC_01255']	chromosome	linear	8433082	PRJNA747871:OG357_00010	[3009:5109](+)	['helix-turn-helix domain-containing protein']	50.202	0.0	99
1887	Tap	NBC_00582	CP107772	['Streptomyces sp. NBC 00582']	chromosome	linear	10791786	PRJNA747871:OG852_48895	[10739572:10741681](-)	['helix-turn-helix domain-containing protein']	51.37	0.0	98
1888	Tap	NBC_00582	CP107772	['Streptomyces sp. NBC 00582']	chromosome	linear	10791786	PRJNA747871:OG852_00240	[50105:52214](+)	['helix-turn-helix domain-containing protein']	51.37	0.0	98
1889	Tap	NBC_01238	CP130722	['Streptomyces sp. NBC_01238']	chromosome	linear	8632228	PRJNA747871:OG382_38700	[8607375:8609475](-)	['helix-turn-helix domain-containing protein']	50.607	0.0	99
1890	Tap	NBC_01238	CP130722	['Streptomyces sp. NBC_01238']	chromosome	linear	8632228	PRJNA747871:OG382_00090	[22752:24852](+)	['helix-turn-helix domain-containing protein']	50.607	0.0	99
1891	Tap	NBC_01241	CP108494	['Streptomyces sp. NBC_01241']	chromosome	linear	8856951	PRJNA747871:OG306_40105	[8845527:8847627](-)	['helix-turn-helix domain-containing protein']	50.607	0.0	99
1892	Tap	NBC_01240	CP108497	['Streptomyces sp. NBC_01240']	chromosome	linear	8674336	PRJNA747871:OG466_39025	[8669232:8671332](-)	['helix-turn-helix domain-containing protein']	50.607	0.0	99
1893	Tap	NBC_01240	CP108497	['Streptomyces sp. NBC_01240']	chromosome	linear	8674336	PRJNA747871:OG466_00010	[3004:5104](+)	['helix-turn-helix domain-containing protein']	50.607	0.0	99
1894	Tap	NBC_00435	CP107925	['Streptomyces sp. NBC_00435']	plasmid	linear	178248	PRJNA747871:OG389_36605	[171543:173856](+)	['helix-turn-helix domain-containing protein']	51.039	0.0	98
1895	Tap	NBC_00667	CP109023	['Streptomyces sp. NBC 00667']	plasmid	linear	442038	PRJNA747871:OHA81_33385	[168286:170482](-)	['helix-turn-helix domain-containing protein']	52.387	0.0	99
1896	Tap	NBC_00664	CP109026	['Streptomyces sp. NBC 00664']	plasmid	linear	493688	PRJNA747871:OG822_33385	[169715:171911](-)	['helix-turn-helix domain-containing protein']	52.387	0.0	99
1897	Tap	NBC_00539	CP107812	['Streptomyces sp. NBC 00539']	plasmid	linear	436969	PRJNA747871:OG861_33365	[276629:278825](+)	['helix-turn-helix domain-containing protein']	52.387	0.0	99
1898	Tap	NBC_01651	CP109256	['Streptomyces anulatus']	chromosome	linear	8788890	PRJNA747871:OG882_00125	[24120:26307](-)	['helix-turn-helix domain-containing protein']	50.066	0.0	99
1899	Tap	NBC_01543	CP109387	['Streptomyces anulatus']	chromosome	linear	8654258	PRJNA747871:OH797_37850	[8627955:8630142](+)	['helix-turn-helix domain-containing protein']	50.066	0.0	99
1900	Tap	NBC_00637	CP109048	['Streptomyces sp. NBC_00637']	plasmid	linear	151664	PRJNA747871:OG440_40755	[26102:28286](-)	['helix-turn-helix domain-containing protein']	50.334	0.0	99
1901	Tap	NBC_01241	CP108494	['Streptomyces sp. NBC_01241']	chromosome	linear	8856951	PRJNA747871:OG306_00045	[9335:11435](+)	['helix-turn-helix domain-containing protein']	50.472	0.0	99
1902	Tap	NBC_00831	CP108864	['Streptomyces virginiae']	chromosome	linear	8878587	PRJNA747871:OG253_00390	[84700:86803](+)	['helix-turn-helix domain-containing protein']	50.203	0.0	99
1903	Tap	NBC_01215	CP108540	['Streptomyces xinghaiensis']	chromosome	linear	6900143	PRJNA747871:OG463_28995	[6843445:6845584](+)	['helix-turn-helix domain-containing protein']	53.02	0.0	99
1904	Tap	NBC_01198	CP108568	['Streptomyces sp. NBC_01198']	chromosome	linear	7916046	PRJNA747871:OG702_00765	[152153:154274](-)	['helix-turn-helix domain-containing protein']	52.894	0.0	99
1905	Tap	NBC_00536	CP107820	['Streptomyces sp. NBC 00536']	plasmid	linear	267650	PRJNA747871:OHS33_38505	[261086:263459](+)	['helix-turn-helix domain-containing protein']	49.005	0.0	99
1906	Tap	NBC_01716	CP109181	['Streptomyces sp. NBC 01716']	chromosome	linear	8672617	PRJNA747871:OIE74_01245	[265200:267357](-)	['helix-turn-helix domain-containing protein']	51.451	0.0	99
1907	Tap	NBC_01102	CP108654	['Streptomyces sp. NBC_01102']	chromosome	linear	8399153	PRJNA747871:OG596_34260	[7574042:7576139](+)	['helix-turn-helix domain-containing protein']	49.321	0.0	98
1908	Tap	NBC_00999	CP108718	['Streptomyces platensis']	chromosome	linear	8474648	PRJNA747871:OG962_01090	[239954:242156](-)	['helix-turn-helix domain-containing protein']	60.035	0.0	76
1909	Tap	NBC_00996	CP108723	['Streptomyces sp. NBC_00996']	chromosome	linear	10750390	PRJNA747871:OG390_49830	[10739332:10741540](+)	['helix-turn-helix domain-containing protein']	49.176	0.0	100
1910	Tap	NBC_00996	CP108723	['Streptomyces sp. NBC_00996']	chromosome	linear	10750390	PRJNA747871:OG390_00040	[8850:11058](-)	['helix-turn-helix domain-containing protein']	49.176	0.0	100
1911	Tap	NBC_00247	CP108093	['Streptomyces sp. NBC 00247']	chromosome	linear	7336920	PRJNA747871:OHT52_30750	[7204525:7206661](+)	['helix-turn-helix domain-containing protein']	51.275	0.0	99
1912	Tap	NBC_01654	CP109252	['Streptomyces anulatus']	chromosome	linear	8739815	PRJNA747871:OG865_38415	[8713478:8715680](+)	['helix-turn-helix domain-containing protein']	48.895	0.0	99
1913	Tap	NBC_01410	CP109530	['Streptomyces sp. NBC_01410']	chromosome	linear	8339859	PRJNA747871:OG741_37705	[8294823:8297082](+)	['helix-turn-helix domain-containing protein']	48.424	0.0	100
1914	Tap	NBC_01410	CP109530	['Streptomyces sp. NBC_01410']	chromosome	linear	8339859	PRJNA747871:OG741_00150	[42777:45036](-)	['helix-turn-helix domain-containing protein']	48.424	0.0	100
1915	Tap	NBC_00734	CP108974	['Streptomyces platensis']	chromosome	linear	8870427	PRJNA747871:OG301_38660	[8827883:8830085](+)	['helix-turn-helix domain-containing protein']	59.153	0.0	76
1916	Tap	NBC_00573	CP107782	['Streptomyces platensis']	chromosome	linear	8806723	PRJNA747871:OG424_38460	[8723286:8725488](+)	['helix-turn-helix domain-containing protein']	58.983	0.0	76
1917	Tap	NBC_00239	CP108097	['Streptomyces sp. NBC_00239']	plasmid	linear	303920	PRJNA747871:OG764_40615	[297737:300257](+)	['helix-turn-helix domain-containing protein']	55.046	0.0	95
1918	Tap	NBC_00239	CP108097	['Streptomyces sp. NBC_00239']	plasmid	linear	303920	PRJNA747871:OG764_40615	[297737:300257](+)	['helix-turn-helix domain-containing protein']	58.108	2.96e-13	95
1919	Tap	NBC_00502	CP107857	['Streptomyces anulatus']	chromosome	linear	8782423	PRJNA747871:OG703_38545	[8757578:8759765](+)	['helix-turn-helix domain-containing protein']	48.825	0.0	99
1920	Tap	NBC_00080	CP108235	['Streptomyces sp. NBC 00080']	chromosome	linear	9753591	PRJNA747871:OHU34_42855	[9598277:9600395](-)	['helix-turn-helix domain-containing protein']	50.474	0.0	99
1921	Tap	NBC_01384	CP109560	['Streptomyces sp. NBC_01384']	plasmid	linear	1180806	PRJNA747871:OG747_51435	[805706:807956](-)	['helix-turn-helix domain-containing protein']	49.367	0.0	99
1922	Tap	NBC_01136	CP108633	['Streptomyces sp. NBC_01136']	plasmid	linear	998201	PRJNA747871:OG762_47620	[238312:240562](+)	['helix-turn-helix domain-containing protein']	49.367	0.0	99
1923	Tap	NBC_01759	CP109125	['Streptomyces anulatus']	chromosome	linear	8723954	PRJNA747871:OHA57_00625	[140757:142944](-)	['helix-turn-helix domain-containing protein']	48.564	0.0	99
1924	Tap	NBC_01337	CP108368	['Streptomyces platensis']	chromosome	linear	8811944	PRJNA747871:OG229_38365	[8748208:8750410](+)	['helix-turn-helix domain-containing protein']	58.814	0.0	76
1925	Tap	NBC_01582	CP109341	['Streptomyces anulatus']	chromosome	linear	8627699	PRJNA747871:OHA66_37605	[8578791:8580996](+)	['helix-turn-helix domain-containing protein']	48.446	0.0	99
1926	Tap	NBC_01298	CP108416	['Streptomyces sp. NBC_01298']	plasmid	linear	161412	PRJNA747871:OG730_43480	[155747:158063](+)	['helix-turn-helix domain-containing protein']	50.453	0.0	98
1927	Tap	NBC_00535	CP107823	['Streptomyces anulatus']	chromosome	linear	8576883	PRJNA747871:OHQ35_37330	[8550546:8552793](+)	['helix-turn-helix domain-containing protein']	48.771	0.0	99
1928	Tap	NBC_01157	CP108616	['Streptomyces avidinii']	chromosome	linear	8925254	PRJNA747871:OG592_40745	[8909867:8911976](-)	['helix-turn-helix domain-containing protein']	50.535	0.0	99
1929	Tap	NBC_01157	CP108616	['Streptomyces avidinii']	chromosome	linear	8925254	PRJNA747871:OG592_00060	[13277:15386](+)	['helix-turn-helix domain-containing protein']	50.535	0.0	99
1930	Tap	NBC_00040	CP108287	['Streptomyces sp. NBC_00040']	chromosome	linear	8859902	PRJNA747871:OG374_39650	[8764462:8766598](+)	['helix-turn-helix domain-containing protein']	50.74	0.0	99
1931	Tap	NBC_00040	CP108287	['Streptomyces sp. NBC_00040']	chromosome	linear	8859902	PRJNA747871:OG374_00420	[93303:95439](-)	['helix-turn-helix domain-containing protein']	50.74	0.0	99
1932	Tap	NBC_01576	CP109347	['Streptomyces anulatus']	chromosome	linear	8676995	PRJNA747871:OG944_38045	[8650628:8652875](+)	['helix-turn-helix domain-containing protein']	48.771	0.0	99
1933	Tap	NBC_01568	CP109349	['Streptomyces sp. NBC 01568']	chromosome	linear	9315419	PRJNA747871:OH790_41900	[9218651:9220787](+)	['helix-turn-helix domain-containing protein']	50.74	0.0	99
1934	Tap	NBC_01568	CP109349	['Streptomyces sp. NBC 01568']	chromosome	linear	9315419	PRJNA747871:OH790_00425	[94631:96767](-)	['helix-turn-helix domain-containing protein']	50.74	0.0	99
1935	Tap	NBC_01317	CP108393	['Streptomyces sp. NBC_01317']	chromosome	linear	8066947	PRJNA747871:OG349_00680	[180856:182974](+)	['helix-turn-helix domain-containing protein']	61.023	0.0	76
1936	Tap	NBC_01092	CP108659	['Streptomyces sp. NBC_01092']	chromosome	linear	11096016	PRJNA747871:OG254_47235	[10630034:10632140](+)	['helix-turn-helix domain-containing protein']	49.866	0.0	99
1937	Tap	NBC_01725	CP109167	['Streptomyces sp. NBC 01725']	chromosome	linear	8026203	PRJNA747871:OIE71_33465	[7750333:7752547](+)	['helix-turn-helix domain-containing protein']	49.934	0.0	99
1938	Tap	NBC_01640	CP109271	['Streptomyces albidoflavus']	plasmid	linear	171848	PRJNA747871:OH730_31400	[163136:165251](+)	['helix-turn-helix domain-containing protein']	50.42	0.0	96
1939	Tap	NBC_01627	CP109282	['Streptomyces albidoflavus']	plasmid	linear	171949	PRJNA747871:OHA92_30605	[6594:8709](-)	['helix-turn-helix domain-containing protein']	50.42	0.0	96
1940	Tap	NBC_01547	CP109377	['Streptomyces sp. NBC 01547']	chromosome	linear	8896641	PRJNA747871:OH787_40015	[8834082:8836218](+)	['helix-turn-helix domain-containing protein']	50.606	0.0	99
1941	Tap	NBC_01547	CP109377	['Streptomyces sp. NBC 01547']	chromosome	linear	8896641	PRJNA747871:OH787_00250	[60422:62558](-)	['helix-turn-helix domain-containing protein']	50.606	0.0	99
1942	Tap	NBC_01244	CP108489	['Streptomyces sp. NBC_01244']	plasmid	linear	300239	PRJNA747871:OG247_42400	[3493:5815](-)	['helix-turn-helix domain-containing protein']	50.193	0.0	98
1943	Tap	NBC_00853	CP108837	['Streptomyces sp. NBC_00853']	chromosome	linear	7977575	PRJNA747871:OG365_00180	[51417:53553](-)	['helix-turn-helix transcriptional regulator']	48.711	0.0	98
1944	Tap	NBC_00335	CP108007	['Streptomyces sp. NBC 00335']	plasmid	linear	296690	PRJNA747871:OHA37_39535	[3412:5626](-)	['helix-turn-helix domain-containing protein']	51.757	0.0	98
1945	Tap	NBC_01334	CP130718	['Streptomyces sp. NBC_01334']	chromosome	linear	10047871	PRJNA747871:OG736_41395	[9327397:9329512](-)	['helix-turn-helix transcriptional regulator']	50.744	0.0	99
1946	Tap	NBC_01207	CP108554	['Streptomyces sp. NBC_01207']	chromosome	linear	10443073	PRJNA747871:OG457_47910	[10391675:10393811](+)	['helix-turn-helix domain-containing protein']	48.575	0.0	98
1947	Tap	NBC_01431	CP109497	['Streptomyces sp. NBC_01431']	plasmid	linear	736963	PRJNA747871:OG522_38330	[202026:204480](+)	['helix-turn-helix transcriptional regulator']	57.288	0.0	88
1948	Tap	NBC_01431	CP109497	['Streptomyces sp. NBC_01431']	plasmid	linear	736963	PRJNA747871:OG522_38330	[202026:204480](+)	['helix-turn-helix transcriptional regulator']	52.874	1.72e-13	88
1949	Tap	NBC_01476	CP109446	['Streptomyces sp. NBC_01476']	chromosome	linear	8397038	PRJNA747871:OG552_36110	[8331767:8334005](+)	['helix-turn-helix domain-containing protein']	56.977	0.0	78
